datetime,Governorate,lat,lon,PM10,PM2_5,Nitrogen_Dioxide,Sulphur_Dioxide,Carbon_Monoxide,AQI_Level,date,hour,month,year,quarter,day_of_week,is_weekend,time_bucket,season,aqi_label,health_alert,pm25_exceeds_who,pollution_solar_penalty_pct
2003-02-04,Qalyubia,30.75,30.75,87.9279,53.199074,2.8223403,4.74256,166.29738,5,2003-02-04,0,2,2003,1,1,0,Late Night,Winter,Very Poor,1,1,7.98
2003-03-04,Qalyubia,30.75,30.75,156.59726,92.47856,3.895918,10.640974,237.85828,5,2003-03-04,0,3,2003,1,1,0,Late Night,Spring,Very Poor,1,1,13.87
2003-04-04,Qalyubia,30.75,30.75,91.12955,60.508453,2.4575665,5.011884,166.21767,5,2003-04-04,0,4,2003,2,4,0,Late Night,Spring,Very Poor,1,1,9.08
2003-05-04,Qalyubia,30.75,30.75,301.8115,207.37537,2.6137114,4.93651,176.38951,5,2003-05-04,0,5,2003,2,6,1,Late Night,Spring,Very Poor,1,1,30.0
2003-06-04,Qalyubia,30.75,30.75,183.76807,103.876915,1.8461533,4.435037,196.48897,5,2003-06-04,0,6,2003,2,2,0,Late Night,Summer,Very Poor,1,1,15.58
2003-07-04,Qalyubia,30.75,30.75,68.45676,45.574097,2.530424,5.0589504,186.34622,4,2003-07-04,0,7,2003,3,4,0,Late Night,Summer,Poor,1,1,6.84
2003-08-04,Qalyubia,30.75,30.75,41.462727,26.45379,1.2527821,3.4561934,157.78928,4,2003-08-04,0,8,2003,3,0,0,Late Night,Summer,Poor,1,1,3.97
2003-09-04,Qalyubia,30.75,30.75,27.79143,19.439539,0.96060693,3.0676973,167.97626,2,2003-09-04,0,9,2003,3,3,0,Late Night,Autumn,Fair,0,1,2.92
2003-10-04,Qalyubia,30.75,30.75,19.632353,13.2793045,1.2047975,3.683283,175.47379,2,2003-10-04,0,10,2003,4,5,1,Late Night,Autumn,Fair,0,0,1.99
2003-11-04,Qalyubia,30.75,30.75,40.744453,27.88147,1.4991124,4.5534987,179.95262,4,2003-11-04,0,11,2003,4,1,0,Late Night,Autumn,Poor,1,1,4.18
2003-12-04,Qalyubia,30.75,30.75,7.864401,4.4117312,1.7238435,5.018876,198.17361,1,2003-12-04,0,12,2003,4,3,0,Late Night,Winter,Good,0,0,0.66
2003-01-05,Qalyubia,30.75,30.75,15.7451725,11.123802,1.0849732,3.2365506,162.5498,2,2003-01-05,0,1,2003,1,6,1,Late Night,Winter,Fair,0,0,1.67
2003-02-05,Qalyubia,30.75,30.75,4.2164173,2.9417605,1.1510892,3.2561047,159.60469,1,2003-02-05,0,2,2003,1,2,0,Late Night,Winter,Good,0,0,0.44
2003-03-05,Qalyubia,30.75,30.75,23.219854,15.249497,1.4014573,4.3144155,160.83275,2,2003-03-05,0,3,2003,1,2,0,Late Night,Spring,Fair,0,1,2.29
2003-04-05,Qalyubia,30.75,30.75,21.423147,13.444151,1.3060626,3.5829544,150.32674,2,2003-04-05,0,4,2003,2,5,1,Late Night,Spring,Fair,0,0,2.02
2003-05-05,Qalyubia,30.75,30.75,30.88462,20.83607,1.4369335,4.3470435,163.3412,3,2003-05-05,0,5,2003,2,0,0,Late Night,Spring,Moderate,0,1,3.13
2003-06-05,Qalyubia,30.75,30.75,36.956863,25.423561,1.5273926,5.2586985,178.23755,4,2003-06-05,0,6,2003,2,3,0,Late Night,Summer,Poor,1,1,3.81
2003-07-05,Qalyubia,30.75,30.75,52.08267,36.403435,1.5551038,5.3845496,177.96004,4,2003-07-05,0,7,2003,3,5,1,Late Night,Summer,Poor,1,1,5.46
2003-08-05,Qalyubia,30.75,30.75,16.820194,11.707925,1.3923895,3.9462407,151.47514,2,2003-08-05,0,8,2003,3,1,0,Late Night,Summer,Fair,0,0,1.76
2003-09-05,Qalyubia,30.75,30.75,5.0345078,3.2869139,1.2260089,3.07233,148.25943,1,2003-09-05,0,9,2003,3,4,0,Late Night,Autumn,Good,0,0,0.49
2003-10-05,Qalyubia,30.75,30.75,38.583267,23.660276,1.4564236,4.5927777,169.13387,3,2003-10-05,0,10,2003,4,6,1,Late Night,Autumn,Moderate,0,1,3.55
2003-11-05,Qalyubia,30.75,30.75,39.393173,22.835365,1.5717732,5.6270437,178.9895,3,2003-11-05,0,11,2003,4,2,0,Late Night,Autumn,Moderate,0,1,3.43
2003-12-05,Qalyubia,30.75,30.75,56.81977,35.214725,1.8450195,6.496407,203.14139,4,2003-12-05,0,12,2003,4,4,0,Late Night,Winter,Poor,1,1,5.28
2003-01-06,Qalyubia,30.75,30.75,15.333626,10.750455,0.8744323,2.666752,139.89018,2,2003-01-06,0,1,2003,1,0,0,Late Night,Winter,Fair,0,0,1.61
2003-02-06,Qalyubia,30.75,30.75,38.431606,26.717772,1.0322865,3.944706,154.09561,4,2003-02-06,0,2,2003,1,3,0,Late Night,Winter,Poor,1,1,4.01
2003-03-06,Qalyubia,30.75,30.75,35.95187,25.398094,1.0744643,3.924697,152.15012,4,2003-03-06,0,3,2003,1,3,0,Late Night,Spring,Poor,1,1,3.81
2003-04-06,Qalyubia,30.75,30.75,26.390808,18.600758,1.1575978,3.9627252,149.28883,2,2003-04-06,0,4,2003,2,6,1,Late Night,Spring,Fair,0,1,2.79
2003-05-06,Qalyubia,30.75,30.75,25.544067,17.987305,1.0383403,3.5532253,144.27223,2,2003-05-06,0,5,2003,2,1,0,Late Night,Spring,Fair,0,1,2.7
2003-06-06,Qalyubia,30.75,30.75,20.429752,14.276736,1.1020334,3.8111806,138.12236,2,2003-06-06,0,6,2003,2,4,0,Late Night,Summer,Fair,0,0,2.14
2003-07-06,Qalyubia,30.75,30.75,25.960161,18.17267,1.252441,3.7817926,146.64473,2,2003-07-06,0,7,2003,3,6,1,Late Night,Summer,Fair,0,1,2.73
2003-08-06,Qalyubia,30.75,30.75,28.488102,18.23787,1.1057281,3.7401264,135.65297,2,2003-08-06,0,8,2003,3,2,0,Late Night,Summer,Fair,0,1,2.74
2003-09-06,Qalyubia,30.75,30.75,41.300835,27.80598,1.0199798,3.7189238,141.83401,4,2003-09-06,0,9,2003,3,5,1,Late Night,Autumn,Poor,1,1,4.17
2003-10-06,Qalyubia,30.75,30.75,42.537975,29.3453,1.1784309,4.162132,149.54694,4,2003-10-06,0,10,2003,4,0,0,Late Night,Autumn,Poor,1,1,4.4
2003-11-06,Qalyubia,30.75,30.75,31.462605,21.065262,1.0917447,3.8100438,151.7694,3,2003-11-06,0,11,2003,4,3,0,Late Night,Autumn,Moderate,0,1,3.16
2003-12-06,Qalyubia,30.75,30.75,42.007286,28.576324,1.0849069,3.7002223,142.05182,4,2003-12-06,0,12,2003,4,5,1,Late Night,Winter,Poor,1,1,4.29
2003-01-07,Qalyubia,30.75,30.75,43.431557,30.282309,1.2346064,3.6751544,141.20016,4,2003-01-07,0,1,2003,1,1,0,Late Night,Winter,Poor,1,1,4.54
2003-02-07,Qalyubia,30.75,30.75,50.901463,35.774975,1.5546917,5.5150623,157.64429,4,2003-02-07,0,2,2003,1,4,0,Late Night,Winter,Poor,1,1,5.37
2003-03-07,Qalyubia,30.75,30.75,32.65916,23.187796,1.3861936,5.553602,160.55101,3,2003-03-07,0,3,2003,1,4,0,Late Night,Spring,Moderate,0,1,3.48
2003-04-07,Qalyubia,30.75,30.75,13.639692,9.80981,1.4378074,5.111474,154.93997,1,2003-04-07,0,4,2003,2,0,0,Late Night,Spring,Good,0,0,1.47
2003-05-07,Qalyubia,30.75,30.75,39.142605,28.183195,1.6658988,4.916387,146.03654,4,2003-05-07,0,5,2003,2,2,0,Late Night,Spring,Poor,1,1,4.23
2003-06-07,Qalyubia,30.75,30.75,37.433437,23.388226,1.6721729,4.439528,132.37373,3,2003-06-07,0,6,2003,2,5,1,Late Night,Summer,Moderate,0,1,3.51
2003-07-07,Qalyubia,30.75,30.75,24.828524,16.733337,1.1422501,3.315904,139.92322,2,2003-07-07,0,7,2003,3,0,0,Late Night,Summer,Fair,0,1,2.51
2003-08-07,Qalyubia,30.75,30.75,28.165232,18.646347,1.1661385,3.4895606,146.03908,2,2003-08-07,0,8,2003,3,3,0,Late Night,Summer,Fair,0,1,2.8
2003-09-07,Qalyubia,30.75,30.75,25.026112,16.85612,1.0163988,3.1092782,130.14648,2,2003-09-07,0,9,2003,3,6,1,Late Night,Autumn,Fair,0,1,2.53
2003-10-07,Qalyubia,30.75,30.75,25.93606,17.868046,0.93653375,3.3581386,131.93428,2,2003-10-07,0,10,2003,4,1,0,Late Night,Autumn,Fair,0,1,2.68
2003-11-07,Qalyubia,30.75,30.75,24.536348,16.95139,0.9955088,3.7760515,141.03793,2,2003-11-07,0,11,2003,4,4,0,Late Night,Autumn,Fair,0,1,2.54
2003-12-07,Qalyubia,30.75,30.75,32.999195,23.01863,1.0482737,3.7291555,139.28056,3,2003-12-07,0,12,2003,4,6,1,Late Night,Winter,Moderate,0,1,3.45
2003-01-08,Qalyubia,30.75,30.75,56.004864,40.2506,1.5168482,5.07913,162.40582,4,2003-01-08,0,1,2003,1,2,0,Late Night,Winter,Poor,1,1,6.04
2003-02-08,Qalyubia,30.75,30.75,12.620604,9.007863,1.3060586,4.3967814,147.84795,1,2003-02-08,0,2,2003,1,5,1,Late Night,Winter,Good,0,0,1.35
2003-03-08,Qalyubia,30.75,30.75,32.192474,22.489985,1.4486077,3.550383,143.15663,3,2003-03-08,0,3,2003,1,5,1,Late Night,Spring,Moderate,0,1,3.37
2003-04-08,Qalyubia,30.75,30.75,22.354015,15.957994,0.9888581,2.6041675,123.63148,2,2003-04-08,0,4,2003,2,1,0,Late Night,Spring,Fair,0,1,2.39
2003-05-08,Qalyubia,30.75,30.75,30.745014,22.194855,1.0315759,3.2539446,142.98782,3,2003-05-08,0,5,2003,2,3,0,Late Night,Spring,Moderate,0,1,3.33
2003-06-08,Qalyubia,30.75,30.75,34.030563,24.08774,1.1929828,3.357286,138.90987,3,2003-06-08,0,6,2003,2,6,1,Late Night,Summer,Moderate,0,1,3.61
2003-07-08,Qalyubia,30.75,30.75,27.281658,19.439539,1.2387844,3.6765754,145.4143,2,2003-07-08,0,7,2003,3,1,0,Late Night,Summer,Fair,0,1,2.92
2003-08-08,Qalyubia,30.75,30.75,25.08068,17.933643,1.274304,3.9281645,142.94539,2,2003-08-08,0,8,2003,3,4,0,Late Night,Summer,Fair,0,1,2.69
2003-09-08,Qalyubia,30.75,30.75,19.492744,14.10217,1.3309782,3.6776555,145.32547,2,2003-09-08,0,9,2003,3,0,0,Late Night,Autumn,Fair,0,0,2.12
2003-10-08,Qalyubia,30.75,30.75,13.397312,9.383712,1.1480197,3.3150513,139.78905,1,2003-10-08,0,10,2003,4,2,0,Late Night,Autumn,Good,0,0,1.41
2003-11-08,Qalyubia,30.75,30.75,20.554125,14.350462,0.93011045,2.92016,148.74873,2,2003-11-08,0,11,2003,4,5,1,Late Night,Autumn,Fair,0,0,2.15
2003-12-08,Qalyubia,30.75,30.75,21.727373,15.270188,1.0507463,3.6420147,150.24628,2,2003-12-08,0,12,2003,4,0,0,Late Night,Winter,Fair,0,1,2.29
2003-01-09,Qalyubia,30.75,30.75,44.27693,31.692024,1.8550807,5.5359807,170.98392,4,2003-01-09,0,1,2003,1,3,0,Late Night,Winter,Poor,1,1,4.75
2003-02-09,Qalyubia,30.75,30.75,67.960175,47.916954,1.696445,4.815831,157.47244,4,2003-02-09,0,2,2003,1,6,1,Late Night,Winter,Poor,1,1,7.19
2003-03-09,Qalyubia,30.75,30.75,40.251278,28.53585,1.4126258,4.904223,164.0087,4,2003-03-09,0,3,2003,1,6,1,Late Night,Spring,Poor,1,1,4.28
2003-04-09,Qalyubia,30.75,30.75,22.94837,16.197191,1.126135,3.250193,151.89139,2,2003-04-09,0,4,2003,2,2,0,Late Night,Spring,Fair,0,1,2.43
2003-05-09,Qalyubia,30.75,30.75,25.547934,16.397963,0.8203059,1.8501412,134.75092,2,2003-05-09,0,5,2003,2,4,0,Late Night,Spring,Fair,0,1,2.46
2003-06-09,Qalyubia,30.75,30.75,19.295385,12.882538,0.9491702,2.4956534,152.0127,2,2003-06-09,0,6,2003,2,0,0,Late Night,Summer,Fair,0,0,1.93
2003-07-09,Qalyubia,30.75,30.75,13.435511,9.355517,1.0438257,3.0038905,147.67706,1,2003-07-09,0,7,2003,3,2,0,Late Night,Summer,Good,0,0,1.4
2003-08-09,Qalyubia,30.75,30.75,16.63193,11.54217,1.1908938,3.913101,154.38507,2,2003-08-09,0,8,2003,3,5,1,Late Night,Summer,Fair,0,0,1.73
2003-09-09,Qalyubia,30.75,30.75,24.610018,16.975037,1.2398502,4.435947,162.75894,2,2003-09-09,0,9,2003,3,1,0,Late Night,Autumn,Fair,0,1,2.55
2003-10-09,Qalyubia,30.75,30.75,63.971355,39.81154,2.1324909,6.2860293,186.56964,4,2003-10-09,0,10,2003,4,3,0,Late Night,Autumn,Poor,1,1,5.97
2003-11-09,Qalyubia,30.75,30.75,97.458496,61.9591,1.7539705,4.4938703,172.28004,5,2003-11-09,0,11,2003,4,6,1,Late Night,Autumn,Very Poor,1,1,9.29
2003-12-09,Qalyubia,30.75,30.75,33.655853,21.6354,1.2164875,3.6345115,134.13248,3,2003-12-09,0,12,2003,4,1,0,Late Night,Winter,Moderate,0,1,3.25
2003-01-10,Qalyubia,30.75,30.75,32.759033,21.282347,1.0995039,3.073751,145.70026,3,2003-01-10,0,1,2003,1,4,0,Late Night,Winter,Moderate,0,1,3.19
2003-02-10,Qalyubia,30.75,30.75,28.648003,19.808851,0.9842751,2.39595,132.27194,2,2003-02-10,0,2,2003,1,0,0,Late Night,Winter,Fair,0,1,2.97
2003-03-10,Qalyubia,30.75,30.75,30.183287,21.285984,1.3038417,3.3898573,159.41603,3,2003-03-10,0,3,2003,1,0,0,Late Night,Spring,Moderate,0,1,3.19
2003-04-10,Qalyubia,30.75,30.75,29.54164,20.917013,1.3311005,4.2120404,175.22379,3,2003-04-10,0,4,2003,2,3,0,Late Night,Spring,Moderate,0,1,3.14
2003-05-10,Qalyubia,30.75,30.75,40.88895,28.921818,1.3006028,4.2861643,159.02078,4,2003-05-10,0,5,2003,2,5,1,Late Night,Spring,Poor,1,1,4.34
2003-06-10,Qalyubia,30.75,30.75,32.289448,22.569906,1.4274904,4.8662515,150.62218,3,2003-06-10,0,6,2003,2,1,0,Late Night,Summer,Moderate,0,1,3.39
2003-07-10,Qalyubia,30.75,30.75,22.687346,16.037575,1.4778252,4.5126853,154.748,2,2003-07-10,0,7,2003,3,3,0,Late Night,Summer,Fair,0,1,2.41
2003-08-10,Qalyubia,30.75,30.75,56.056137,39.35298,1.5058774,4.9734583,145.51607,4,2003-08-10,0,8,2003,3,6,1,Late Night,Summer,Poor,1,1,5.9
2003-09-10,Qalyubia,30.75,30.75,68.81567,48.1142,2.1313255,5.7369223,160.18259,4,2003-09-10,0,9,2003,3,2,0,Late Night,Autumn,Poor,1,1,7.22
2003-10-10,Qalyubia,30.75,30.75,29.455578,19.845856,1.1425201,3.287198,126.410324,2,2003-10-10,0,10,2003,4,4,0,Late Night,Autumn,Fair,0,1,2.98
2003-11-10,Qalyubia,30.75,30.75,15.760577,10.158459,0.9399448,2.415618,131.74991,2,2003-11-10,0,11,2003,4,0,0,Late Night,Autumn,Fair,0,0,1.52
2003-12-10,Qalyubia,30.75,30.75,19.133608,12.67702,1.044972,2.7647502,140.08994,2,2003-12-10,0,12,2003,4,2,0,Late Night,Winter,Fair,0,0,1.9
2003-01-11,Qalyubia,30.75,30.75,35.231323,25.60705,3.9201984,8.439428,205.11647,4,2003-01-11,0,1,2003,1,5,1,Late Night,Winter,Poor,1,1,3.84
2003-02-11,Qalyubia,30.75,30.75,35.46313,24.38469,2.2960002,7.4649053,196.8863,3,2003-02-11,0,2,2003,1,1,0,Late Night,Winter,Moderate,0,1,3.66
2003-03-11,Qalyubia,30.75,30.75,32.56173,22.46952,1.8862835,5.7422085,159.28456,3,2003-03-11,0,3,2003,1,1,0,Late Night,Spring,Moderate,0,1,3.37
2003-04-11,Qalyubia,30.75,30.75,38.696953,26.885914,3.6234097,12.451665,267.18698,4,2003-04-11,0,4,2003,2,4,0,Late Night,Spring,Poor,1,1,4.03
2003-05-11,Qalyubia,30.75,30.75,32.32526,22.396307,2.190585,6.1472745,210.44644,3,2003-05-11,0,5,2003,2,6,1,Late Night,Spring,Moderate,0,1,3.36
2003-06-11,Qalyubia,30.75,30.75,37.122845,23.757593,1.2454493,3.3773518,160.1772,3,2003-06-11,0,6,2003,2,2,0,Late Night,Summer,Moderate,0,1,3.56
2003-07-11,Qalyubia,30.75,30.75,71.21503,45.326145,4.3510118,4.518597,197.97862,4,2003-07-11,0,7,2003,3,4,0,Late Night,Summer,Poor,1,1,6.8
2003-08-11,Qalyubia,30.75,30.75,25.306576,17.800915,1.5709879,2.7148416,136.67645,2,2003-08-11,0,8,2003,3,0,0,Late Night,Summer,Fair,0,1,2.67
2003-09-11,Qalyubia,30.75,30.75,28.877707,19.398157,1.4794949,2.8618956,145.51048,2,2003-09-11,0,9,2003,3,3,0,Late Night,Autumn,Fair,0,1,2.91
2003-10-11,Qalyubia,30.75,30.75,30.568686,20.289917,1.4587198,2.7910118,131.6007,3,2003-10-11,0,10,2003,4,5,1,Late Night,Autumn,Moderate,0,1,3.04
2003-11-11,Qalyubia,30.75,30.75,18.298351,12.137036,1.5169988,2.2377548,155.58615,2,2003-11-11,0,11,2003,4,1,0,Late Night,Autumn,Fair,0,0,1.82
2003-12-11,Qalyubia,30.75,30.75,19.762638,13.51043,1.963538,3.0355523,163.18652,2,2003-12-11,0,12,2003,4,3,0,Late Night,Winter,Fair,0,0,2.03
2003-01-12,Qalyubia,30.75,30.75,18.261631,13.032946,2.0273662,3.5508947,169.0211,2,2003-01-12,0,1,2003,1,6,1,Late Night,Winter,Fair,0,0,1.95
2003-02-12,Qalyubia,30.75,30.75,15.794967,10.869485,1.4429944,2.3307507,151.7585,2,2003-02-12,0,2,2003,1,2,0,Late Night,Winter,Fair,0,0,1.63
2003-03-12,Qalyubia,30.75,30.75,18.624008,13.294937,1.9016522,3.112973,161.8185,2,2003-03-12,0,3,2003,1,2,0,Late Night,Spring,Fair,0,0,1.99
2003-04-12,Qalyubia,30.75,30.75,28.79358,19.43846,1.7847716,2.5494273,141.04242,2,2003-04-12,0,4,2003,2,5,1,Late Night,Spring,Fair,0,1,2.92
2003-05-12,Qalyubia,30.75,30.75,16.594868,11.280917,1.6077163,2.3728716,142.26222,2,2003-05-12,0,5,2003,2,0,0,Late Night,Spring,Fair,0,0,1.69
2003-06-12,Qalyubia,30.75,30.75,21.117104,14.896159,1.2208455,1.8874942,134.73567,2,2003-06-12,0,6,2003,2,3,0,Late Night,Summer,Fair,0,0,2.23
2003-07-12,Qalyubia,30.75,30.75,48.553318,32.294453,3.0658162,4.516096,176.42119,4,2003-07-12,0,7,2003,3,5,1,Late Night,Summer,Poor,1,1,4.84
2003-08-12,Qalyubia,30.75,30.75,65.9461,45.604565,4.2741017,8.522193,242.60863,4,2003-08-12,0,8,2003,3,1,0,Late Night,Summer,Poor,1,1,6.84
2003-09-12,Qalyubia,30.75,30.75,50.968082,33.856396,3.416343,5.9995956,214.67009,4,2003-09-12,0,9,2003,3,4,0,Late Night,Autumn,Poor,1,1,5.08
2003-10-12,Qalyubia,30.75,30.75,41.19272,29.48991,3.0592036,5.618176,222.2919,4,2003-10-12,0,10,2003,4,6,1,Late Night,Autumn,Poor,1,1,4.42
2003-11-12,Qalyubia,30.75,30.75,50.26368,35.644917,2.5075643,7.0292573,203.37067,4,2003-11-12,0,11,2003,4,2,0,Late Night,Autumn,Poor,1,1,5.35
2003-12-12,Qalyubia,30.75,30.75,27.644432,19.392815,3.6769526,8.401003,208.96695,2,2003-12-12,0,12,2003,4,4,0,Late Night,Winter,Fair,0,1,2.91
2004-01-01,Qalyubia,30.75,30.75,41.9559,28.457066,1.2220777,2.4220982,152.7715,4,2004-01-01,0,1,2004,1,3,0,Late Night,Winter,Poor,1,1,4.27
2004-02-01,Qalyubia,30.75,30.75,109.21605,66.58684,2.470247,3.7358632,174.79785,5,2004-02-01,0,2,2004,1,6,1,Late Night,Winter,Very Poor,1,1,9.99
2004-03-01,Qalyubia,30.75,30.75,59.5893,34.2535,1.5455039,2.7757778,181.59023,4,2004-03-01,0,3,2004,1,0,0,Late Night,Spring,Poor,1,1,5.14
2004-04-01,Qalyubia,30.75,30.75,97.99436,65.84463,3.0760846,5.1678624,190.05295,5,2004-04-01,0,4,2004,2,3,0,Late Night,Spring,Very Poor,1,1,9.88
2004-05-01,Qalyubia,30.75,30.75,58.72448,38.371468,1.3691888,2.579668,175.5378,4,2004-05-01,0,5,2004,2,5,1,Late Night,Spring,Poor,1,1,5.76
2004-06-01,Qalyubia,30.75,30.75,14.238935,9.437144,1.0115249,1.9940672,169.63234,1,2004-06-01,0,6,2004,2,1,0,Late Night,Summer,Good,0,0,1.42
2004-07-01,Qalyubia,30.75,30.75,23.31774,15.189358,1.3097818,2.8463774,177.67662,2,2004-07-01,0,7,2004,3,3,0,Late Night,Summer,Fair,0,1,2.28
2004-08-01,Qalyubia,30.75,30.75,18.625713,12.647376,2.271466,3.3248854,186.88702,2,2004-08-01,0,8,2004,3,6,1,Late Night,Summer,Fair,0,0,1.9
2004-09-01,Qalyubia,30.75,30.75,28.85963,17.780394,1.2690748,1.7842013,162.95538,2,2004-09-01,0,9,2004,3,2,0,Late Night,Autumn,Fair,0,1,2.67
2004-10-01,Qalyubia,30.75,30.75,26.162867,17.161312,2.4065402,2.54596,180.06165,2,2004-10-01,0,10,2004,4,4,0,Late Night,Autumn,Fair,0,1,2.57
2004-11-01,Qalyubia,30.75,30.75,132.08415,80.06816,1.5428163,2.83967,162.72406,5,2004-11-01,0,11,2004,4,0,0,Late Night,Autumn,Very Poor,1,1,12.01
2004-12-01,Qalyubia,30.75,30.75,217.82262,114.23708,3.7597969,4.2148256,205.46239,5,2004-12-01,0,12,2004,4,2,0,Late Night,Winter,Very Poor,1,1,17.14
2004-01-02,Qalyubia,30.75,30.75,23.12197,15.266778,2.156493,2.9053807,179.94554,2,2004-01-02,0,1,2004,1,4,0,Late Night,Winter,Fair,0,1,2.29
2004-02-02,Qalyubia,30.75,30.75,26.042017,17.361742,1.3086592,2.9688182,165.56635,2,2004-02-02,0,2,2004,1,0,0,Late Night,Winter,Fair,0,1,2.6
2004-03-02,Qalyubia,30.75,30.75,25.00849,16.774664,1.052274,2.1883578,168.64328,2,2004-03-02,0,3,2004,1,1,0,Late Night,Spring,Fair,0,1,2.52
2004-04-02,Qalyubia,30.75,30.75,80.2138,45.526634,1.0964911,1.650335,168.57451,4,2004-04-02,0,4,2004,2,4,0,Late Night,Spring,Poor,1,1,6.83
2004-05-02,Qalyubia,30.75,30.75,36.442715,24.005629,2.080131,3.7648532,193.35727,3,2004-05-02,0,5,2004,2,6,1,Late Night,Spring,Moderate,0,1,3.6
2004-06-02,Qalyubia,30.75,30.75,20.730112,14.156057,1.2574503,2.8823023,175.24521,2,2004-06-02,0,6,2004,2,2,0,Late Night,Summer,Fair,0,0,2.12
2004-07-02,Qalyubia,30.75,30.75,23.768963,16.337027,2.032816,4.153094,190.28302,2,2004-07-02,0,7,2004,3,4,0,Late Night,Summer,Fair,0,1,2.45
2004-08-02,Qalyubia,30.75,30.75,59.187412,41.543503,6.2564807,10.724989,335.52686,4,2004-08-02,0,8,2004,3,0,0,Late Night,Summer,Poor,1,1,6.23
2004-09-02,Qalyubia,30.75,30.75,54.004772,38.121243,6.8767133,11.764882,325.91342,4,2004-09-02,0,9,2004,3,3,0,Late Night,Autumn,Poor,1,1,5.72
2004-10-02,Qalyubia,30.75,30.75,39.048473,27.611237,7.219522,12.925511,315.25406,4,2004-10-02,0,10,2004,4,5,1,Late Night,Autumn,Poor,1,1,4.14
2004-11-02,Qalyubia,30.75,30.75,20.097218,13.61775,1.149526,2.3345592,146.74,2,2004-11-02,0,11,2004,4,1,0,Late Night,Autumn,Fair,0,0,2.04
2004-12-02,Qalyubia,30.75,30.75,26.102385,17.97332,1.3249022,2.646857,163.44202,2,2004-12-02,0,12,2004,4,3,0,Late Night,Winter,Fair,0,1,2.7
2004-01-03,Qalyubia,30.75,30.75,60.097195,40.269157,3.4466152,7.4962826,256.07965,4,2004-01-03,0,1,2004,1,5,1,Late Night,Winter,Poor,1,1,6.04
2004-02-03,Qalyubia,30.75,30.75,68.74961,47.52428,8.271608,13.477688,267.45517,4,2004-02-03,0,2,2004,1,1,0,Late Night,Winter,Poor,1,1,7.13
2004-03-03,Qalyubia,30.75,30.75,98.94927,70.54649,14.389907,21.378014,433.39413,5,2004-03-03,0,3,2004,1,2,0,Late Night,Spring,Very Poor,1,1,10.58
2004-04-03,Qalyubia,30.75,30.75,146.9674,94.247185,3.527238,8.666234,196.6371,5,2004-04-03,0,4,2004,2,5,1,Late Night,Spring,Very Poor,1,1,14.14
2004-05-03,Qalyubia,30.75,30.75,526.5009,316.15457,2.8865187,2.8888962,185.45905,5,2004-05-03,0,5,2004,2,0,0,Late Night,Spring,Very Poor,1,1,30.0
2004-06-03,Qalyubia,30.75,30.75,15.565263,10.727775,0.96257967,2.4379005,170.78082,2,2004-06-03,0,6,2004,2,3,0,Late Night,Summer,Fair,0,0,1.61
2004-07-03,Qalyubia,30.75,30.75,26.188332,17.584967,0.84216654,2.55784,169.18163,2,2004-07-03,0,7,2004,3,5,1,Late Night,Summer,Fair,0,1,2.64
2004-08-03,Qalyubia,30.75,30.75,25.540998,17.720482,1.1820954,3.62121,184.76851,2,2004-08-03,0,8,2004,3,1,0,Late Night,Summer,Fair,0,1,2.66
2004-09-03,Qalyubia,30.75,30.75,30.71318,21.550022,1.5404837,4.7397747,193.98906,3,2004-09-03,0,9,2004,3,4,0,Late Night,Autumn,Moderate,0,1,3.23
2004-10-03,Qalyubia,30.75,30.75,83.461945,51.71978,1.898097,4.0558915,197.32904,5,2004-10-03,0,10,2004,4,6,1,Late Night,Autumn,Very Poor,1,1,7.76
2004-11-03,Qalyubia,30.75,30.75,26.838848,18.971264,1.1002427,3.07125,172.07043,2,2004-11-03,0,11,2004,4,2,0,Late Night,Autumn,Fair,0,1,2.85
2004-12-03,Qalyubia,30.75,30.75,37.630116,26.625002,2.0897589,5.2785935,229.66026,4,2004-12-03,0,12,2004,4,4,0,Late Night,Winter,Poor,1,1,3.99
2004-01-04,Qalyubia,30.75,30.75,78.2436,52.3587,2.9503112,10.006829,244.25757,5,2004-01-04,0,1,2004,1,6,1,Late Night,Winter,Very Poor,1,1,7.85
2004-02-04,Qalyubia,30.75,30.75,60.43706,40.69466,1.0616164,2.7650912,150.7332,4,2004-02-04,0,2,2004,1,2,0,Late Night,Winter,Poor,1,1,6.1
2004-03-04,Qalyubia,30.75,30.75,43.669956,33.07082,0.8914976,2.0320385,143.00778,4,2004-03-04,0,3,2004,1,3,0,Late Night,Spring,Poor,1,1,4.96
2004-04-04,Qalyubia,30.75,30.75,21.110508,15.076125,0.9842689,2.5839882,155.01907,2,2004-04-04,0,4,2004,2,6,1,Late Night,Spring,Fair,0,1,2.26
2004-05-04,Qalyubia,30.75,30.75,29.871445,21.008135,1.3497183,4.7713227,184.5253,3,2004-05-04,0,5,2004,2,1,0,Late Night,Spring,Moderate,0,1,3.15
2004-06-04,Qalyubia,30.75,30.75,20.647121,14.4134445,1.1102744,3.5245194,168.9519,2,2004-06-04,0,6,2004,2,4,0,Late Night,Summer,Fair,0,0,2.16
2004-07-04,Qalyubia,30.75,30.75,26.474482,18.463879,1.3650835,5.006882,193.67668,2,2004-07-04,0,7,2004,3,6,1,Late Night,Summer,Fair,0,1,2.77
